transaction_id,product,category,region,customer,year,month,quantity,unit_price,revenue,cost,profit,sales
TXN000045,Scanner,Networking,South,Customer_0104,2024,7,1,170.91,170.91,95.84,75.07,170.91
TXN000077,Webcam,Computers,East,Customer_0058,2024,7,5,82.4,411.99,238.87,173.11,411.99
TXN000105,Headphones,Storage,South,Customer_0364,2024,7,67,92.34,6186.83,3451.34,2735.5,6186.83
TXN000122,Monitor,Audio,South,Customer_0248,2024,7,14,276.75,3874.47,2538.25,1336.22,3874.47
TXN000248,Scanner,Computers,South,Customer_0333,2024,7,10,138.02,1380.23,760.12,620.1,1380.23
TXN000301,Printer,Electronics,West,Customer_0202,2024,7,51,174.58,8903.79,6161.74,2742.06,8903.79
TXN000312,Printer,Audio,Central,Customer_0456,2024,7,65,172.08,11185.35,7657.36,3527.99,11185.35
TXN000336,Laptop,Accessories,West,Customer_0040,2024,7,55,956.83,52625.8,32371.44,20254.36,52625.8
TXN000383,Keyboard,Audio,South,Customer_0429,2024,7,77,57.25,4408.19,2365.88,2042.31,4408.19
TXN000484,Tablet,Electronics,North,Customer_0248,2024,7,48,352.62,16925.8,11085.52,5840.28,16925.8
TXN000486,Printer,Storage,West,Customer_0240,2024,7,3,222.84,668.51,466.78,201.73,668.51
TXN000487,Keyboard,Electronics,North,Customer_0186,2024,7,72,44.0,3168.26,1585.73,1582.54,3168.26
TXN000565,Mouse,Storage,North,Customer_0276,2024,7,44,27.58,1213.67,615.21,598.47,1213.67
TXN000705,Desktop,Storage,West,Customer_0379,2024,7,9,910.61,8195.5,4160.98,4034.52,8195.5
TXN000792,Desktop,Accessories,South,Customer_0259,2024,7,51,1159.55,59136.95,41084.2,18052.75,59136.95
TXN000944,Keyboard,Computers,Central,Customer_0478,2024,7,14,52.3,732.17,373.75,358.42,732.17
TXN000991,Hard Drive,Computers,East,Customer_0130,2024,7,31,134.28,4162.82,2330.1,1832.72,4162.82
TXN001246,Webcam,Audio,South,Customer_0118,2024,7,69,69.94,4826.01,3164.0,1662.01,4826.01
TXN001303,Printer,Audio,East,Customer_0370,2024,7,19,191.1,3630.96,2417.48,1213.48,3630.96
TXN001336,Speakers,Storage,South,Customer_0324,2024,7,90,166.07,14946.37,8788.9,6157.47,14946.37
TXN001409,Keyboard,Audio,West,Customer_0271,2024,7,76,49.84,3788.16,2015.83,1772.33,3788.16
TXN001438,Laptop,Audio,West,Customer_0270,2024,7,7,649.78,4548.45,2976.01,1572.44,4548.45
TXN001482,Hard Drive,Computers,North,Customer_0153,2024,7,38,116.58,4430.08,2643.18,1786.9,4430.08
TXN001494,Smartphone,Computers,Central,Customer_0299,2024,7,96,514.62,49403.09,27132.13,22270.96,49403.09
TXN001520,Desktop,Audio,West,Customer_0477,2024,7,76,1100.31,83623.91,55929.27,27694.64,83623.91
TXN001528,Mouse,Audio,North,Customer_0135,2024,7,20,28.24,564.78,284.67,280.11,564.78
TXN001610,Monitor,Electronics,North,Customer_0098,2024,7,85,247.59,21045.23,12283.19,8762.04,21045.23
TXN001667,Headphones,Networking,West,Customer_0069,2024,7,9,94.14,847.22,563.3,283.92,847.22
TXN001677,Tablet,Storage,North,Customer_0209,2024,7,96,372.53,35762.5,23052.01,12710.49,35762.5
TXN001721,Keyboard,Audio,South,Customer_0086,2024,7,69,40.14,2769.93,1896.58,873.34,2769.93
TXN001768,Tablet,Audio,Central,Customer_0055,2024,7,32,448.1,14339.22,7194.69,7144.53,14339.22
TXN001810,Scanner,Accessories,North,Customer_0077,2024,7,25,157.05,3926.14,2577.24,1348.9,3926.14
TXN001962,Hard Drive,Networking,West,Customer_0039,2024,7,81,129.04,10452.09,7250.91,3201.18,10452.09
TXN001967,Headphones,Accessories,South,Customer_0128,2024,7,7,105.91,741.4,472.51,268.89,741.4
TXN001999,Printer,Accessories,East,Customer_0189,2024,7,11,213.64,2350.06,1420.26,929.8,2350.06
TXN002024,Mouse,Computers,East,Customer_0025,2024,7,29,27.5,797.44,437.34,360.1,797.44
TXN002045,Modem,Audio,West,Customer_0138,2024,7,69,70.81,4886.09,2458.2,2427.89,4886.09
TXN002086,Hard Drive,Accessories,Central,Customer_0328,2024,7,39,115.04,4486.65,2336.07,2150.58,4486.65
TXN002146,Headphones,Accessories,East,Customer_0027,2024,7,78,99.35,7749.4,5017.86,2731.54,7749.4
TXN002203,Speakers,Storage,North,Customer_0210,2024,7,87,130.77,11376.7,7798.74,3577.95,11376.7
TXN002204,Scanner,Storage,North,Customer_0277,2024,7,88,155.6,13693.18,7215.48,6477.69,13693.18
TXN002205,Router,Computers,North,Customer_0328,2024,7,68,83.42,5672.89,2933.2,2739.69,5672.89
TXN002299,Mouse,Audio,Central,Customer_0135,2024,7,79,24.6,1943.6,1001.11,942.49,1943.6
TXN002310,Smartphone,Electronics,Central,Customer_0060,2024,7,3,711.71,2135.13,1406.65,728.48,2135.13
TXN002356,Hard Drive,Storage,Central,Customer_0150,2024,7,70,141.68,9917.4,5239.94,4677.47,9917.4
TXN002485,Keyboard,Electronics,Central,Customer_0077,2024,7,97,56.07,5438.74,3418.96,2019.78,5438.74
TXN002531,Laptop,Electronics,Central,Customer_0042,2024,7,54,947.67,51174.2,32112.48,19061.73,51174.2
TXN002537,Keyboard,Computers,East,Customer_0475,2024,7,13,58.19,756.49,413.66,342.83,756.49
TXN002544,Printer,Computers,East,Customer_0380,2024,7,18,179.85,3237.31,2058.77,1178.54,3237.31
TXN002564,Scanner,Storage,South,Customer_0326,2024,7,10,122.92,1229.17,669.22,559.95,1229.17
TXN002647,Mouse,Accessories,West,Customer_0498,2024,7,30,26.35,790.6,512.27,278.33,790.6
TXN002662,Modem,Electronics,North,Customer_0396,2024,7,37,89.99,3329.53,1665.39,1664.15,3329.53
TXN002664,Modem,Storage,East,Customer_0235,2024,7,38,65.53,2490.05,1690.92,799.13,2490.05
TXN002704,Laptop,Storage,East,Customer_0415,2024,7,67,835.87,56003.45,32092.64,23910.81,56003.45
TXN002720,Keyboard,Audio,West,Customer_0392,2024,7,38,41.15,1563.78,786.17,777.61,1563.78
TXN002732,Desktop,Computers,East,Customer_0314,2024,7,50,982.06,49103.21,32097.86,17005.35,49103.21
TXN002737,Laptop,Networking,South,Customer_0106,2024,7,91,714.99,65064.01,39445.54,25618.47,65064.01
TXN002815,Router,Electronics,Central,Customer_0417,2024,7,31,104.23,3231.22,1701.44,1529.79,3231.22
TXN002859,Mouse,Electronics,West,Customer_0349,2024,7,67,32.96,2208.11,1468.03,740.08,2208.11
TXN002892,Monitor,Computers,Central,Customer_0245,2024,7,27,264.97,7154.25,4866.24,2288.01,7154.25
TXN002915,Laptop,Networking,Central,Customer_0465,2024,7,74,804.49,59532.08,40749.88,18782.21,59532.08
TXN002926,Monitor,Networking,South,Customer_0004,2024,7,39,295.92,11540.99,7099.32,4441.67,11540.99
TXN002956,Keyboard,Audio,North,Customer_0413,2024,7,14,43.88,614.38,417.65,196.73,614.38
TXN003054,Printer,Storage,Central,Customer_0314,2024,7,60,213.04,12782.23,6624.21,6158.02,12782.23
TXN003192,Router,Audio,West,Customer_0052,2024,7,35,104.53,3658.57,2066.43,1592.14,3658.57
TXN003236,Keyboard,Storage,Central,Customer_0417,2024,7,32,45.07,1442.21,790.18,652.03,1442.21
TXN003283,Printer,Accessories,South,Customer_0028,2024,7,46,217.74,10015.81,5781.63,4234.19,10015.81
TXN003331,Monitor,Audio,East,Customer_0390,2024,7,28,319.97,8959.04,4976.51,3982.53,8959.04
TXN003334,Keyboard,Accessories,North,Customer_0329,2024,7,32,57.73,1847.39,1262.38,585.01,1847.39
TXN003345,Desktop,Electronics,South,Customer_0409,2024,7,30,1107.41,33222.33,22856.78,10365.55,33222.33
TXN003362,Tablet,Audio,North,Customer_0130,2024,7,16,443.45,7095.21,4368.09,2727.12,7095.21
TXN003395,Headphones,Accessories,West,Customer_0256,2024,7,33,101.89,3362.52,2309.29,1053.24,3362.52
TXN003427,Printer,Electronics,North,Customer_0039,2024,7,88,237.98,20942.49,14328.56,6613.93,20942.49
TXN003440,Printer,Storage,West,Customer_0175,2024,7,84,168.27,14134.33,8405.56,5728.77,14134.33
TXN003602,Laptop,Audio,West,Customer_0215,2024,7,35,911.32,31896.14,21718.71,10177.43,31896.14
TXN003691,Hard Drive,Computers,Central,Customer_0489,2024,7,3,138.72,416.15,287.46,128.69,416.15
TXN003694,Hard Drive,Storage,West,Customer_0301,2024,7,19,117.25,2227.8,1370.25,857.56,2227.8
TXN003728,Hard Drive,Networking,North,Customer_0032,2024,7,50,111.81,5590.68,3615.74,1974.94,5590.68
TXN003763,Headphones,Audio,West,Customer_0225,2024,7,90,108.23,9740.73,6430.76,3309.97,9740.73
TXN003853,Webcam,Networking,Central,Customer_0077,2024,7,11,94.43,1038.75,543.48,495.27,1038.75
TXN003949,Laptop,Accessories,North,Customer_0071,2024,7,74,795.81,58890.12,35851.35,23038.77,58890.12
TXN003968,Hard Drive,Networking,Central,Customer_0180,2024,7,100,131.07,13107.18,7729.98,5377.19,13107.18
TXN003998,Keyboard,Networking,South,Customer_0123,2024,7,69,56.78,3917.99,2084.84,1833.16,3917.99
TXN004039,Webcam,Accessories,West,Customer_0344,2024,7,53,78.77,4174.69,2619.19,1555.49,4174.69
TXN004054,Webcam,Storage,South,Customer_0134,2024,7,75,91.01,6825.75,3613.64,3212.12,6825.75
TXN004060,Smartphone,Networking,Central,Customer_0148,2024,7,30,663.59,19907.59,10575.94,9331.65,19907.59
TXN004107,Hard Drive,Electronics,West,Customer_0335,2024,7,58,96.53,5598.48,3658.01,1940.47,5598.48
TXN004162,Desktop,Storage,East,Customer_0499,2024,7,99,825.43,81717.14,53543.04,28174.1,81717.14
TXN004213,Router,Electronics,East,Customer_0357,2024,7,55,96.92,5330.53,3442.09,1888.44,5330.53
TXN004219,Modem,Networking,East,Customer_0268,2024,7,10,64.44,644.44,385.03,259.41,644.44
TXN004222,Speakers,Electronics,South,Customer_0327,2024,7,84,133.65,11226.79,7730.08,3496.7,11226.79
TXN004308,Speakers,Audio,West,Customer_0265,2024,7,89,124.67,11095.56,7013.91,4081.65,11095.56
TXN004334,Printer,Audio,West,Customer_0144,2024,7,45,160.4,7217.9,4161.53,3056.37,7217.9
TXN004416,Desktop,Electronics,South,Customer_0178,2024,7,45,1152.74,51873.31,27770.4,24102.91,51873.31
TXN004417,Webcam,Storage,Central,Customer_0126,2024,7,36,80.23,2888.21,1794.73,1093.48,2888.21
TXN004472,Keyboard,Computers,North,Customer_0045,2024,7,61,46.07,2810.2,1520.04,1290.15,2810.2
TXN004486,Tablet,Computers,East,Customer_0122,2024,7,20,377.2,7543.93,4708.46,2835.46,7543.93
TXN004492,Monitor,Networking,North,Customer_0085,2024,7,94,344.98,32427.89,19872.29,12555.59,32427.89
TXN004511,Webcam,Storage,South,Customer_0460,2024,7,93,77.93,7247.72,4516.12,2731.6,7247.72
TXN004565,Smartphone,Electronics,West,Customer_0119,2024,7,18,581.26,10462.72,6367.94,4094.78,10462.72
TXN004576,Router,Accessories,North,Customer_0019,2024,7,82,102.19,8379.64,5474.68,2904.97,8379.64
TXN004586,Monitor,Electronics,West,Customer_0317,2024,7,13,268.45,3489.88,1747.41,1742.47,3489.88
TXN004681,Modem,Electronics,East,Customer_0312,2024,7,92,94.61,8703.71,6046.44,2657.26,8703.71
TXN004735,Desktop,Storage,South,Customer_0189,2024,7,49,843.23,41318.12,25800.59,15517.53,41318.12
TXN004751,Speakers,Electronics,North,Customer_0395,2024,7,90,120.14,10812.78,6537.47,4275.31,10812.78
TXN004828,Tablet,Audio,East,Customer_0251,2024,7,100,382.85,38285.32,21075.41,17209.91,38285.32
TXN004880,Tablet,Networking,North,Customer_0331,2024,7,98,408.19,40003.06,21684.84,18318.22,40003.06
TXN004945,Modem,Audio,Central,Customer_0452,2024,7,80,75.58,6046.29,3524.34,2521.95,6046.29
TXN005004,Headphones,Networking,North,Customer_0363,2024,7,32,103.25,3304.06,2275.05,1029.01,3304.06
TXN005055,Tablet,Electronics,West,Customer_0325,2024,7,99,381.17,37735.71,20476.86,17258.84,37735.71
TXN005083,Monitor,Audio,South,Customer_0128,2024,7,5,265.6,1327.98,776.03,551.94,1327.98
TXN005135,Printer,Audio,Central,Customer_0433,2024,7,85,222.97,18952.8,12831.91,6120.89,18952.8
TXN005252,Tablet,Electronics,Central,Customer_0396,2024,7,30,438.24,13147.19,7211.12,5936.07,13147.19
TXN005364,Modem,Accessories,East,Customer_0125,2024,7,72,77.57,5585.03,2894.47,2690.56,5585.03
TXN005385,Speakers,Accessories,East,Customer_0134,2024,7,41,145.35,5959.36,3522.67,2436.69,5959.36
TXN005465,Headphones,Audio,North,Customer_0065,2024,7,62,85.47,5298.93,2967.66,2331.27,5298.93
TXN005484,Keyboard,Accessories,South,Customer_0236,2024,7,9,59.62,536.54,322.55,213.99,536.54
TXN005558,Tablet,Storage,Central,Customer_0300,2024,7,59,415.23,24498.7,12591.26,11907.44,24498.7
TXN005594,Desktop,Electronics,North,Customer_0070,2024,7,8,886.82,7094.58,4548.21,2546.38,7094.58
TXN005686,Speakers,Accessories,North,Customer_0121,2024,7,52,153.53,7983.69,4794.2,3189.49,7983.69
TXN005695,Modem,Electronics,Central,Customer_0283,2024,7,10,67.97,679.73,461.76,217.98,679.73
TXN005760,Smartphone,Audio,West,Customer_0223,2024,7,76,673.37,51176.31,29454.35,21721.95,51176.31
TXN005801,Laptop,Audio,East,Customer_0388,2024,7,40,902.2,36088.2,19990.43,16097.77,36088.2
TXN005812,Monitor,Audio,South,Customer_0420,2024,7,61,252.61,15409.13,8569.57,6839.56,15409.13
TXN005838,Hard Drive,Networking,South,Customer_0132,2024,7,94,125.69,11814.68,7753.28,4061.4,11814.68
TXN005892,Printer,Accessories,East,Customer_0223,2024,7,66,208.21,13741.55,7232.18,6509.37,13741.55
TXN005914,Desktop,Networking,East,Customer_0093,2024,7,57,894.21,50970.04,31244.22,19725.81,50970.04
TXN005925,Modem,Storage,North,Customer_0498,2024,7,60,73.94,4436.44,3063.98,1372.46,4436.44
TXN005938,Scanner,Accessories,North,Customer_0273,2024,7,46,159.77,7349.4,4772.44,2576.96,7349.4
TXN005957,Headphones,Networking,North,Customer_0325,2024,7,83,106.73,8858.41,4495.68,4362.73,8858.41
TXN005988,Modem,Audio,South,Customer_0336,2024,7,89,75.23,6695.66,4561.97,2133.69,6695.66
TXN006143,Mouse,Accessories,East,Customer_0375,2024,7,52,31.64,1645.54,1012.94,632.6,1645.54
TXN006153,Hard Drive,Storage,South,Customer_0462,2024,7,66,131.76,8695.88,4800.43,3895.45,8695.88
TXN006164,Webcam,Electronics,Central,Customer_0474,2024,7,84,86.95,7304.08,4732.86,2571.21,7304.08
TXN006238,Printer,Accessories,North,Customer_0201,2024,7,41,192.12,7876.78,5423.45,2453.33,7876.78
TXN006280,Tablet,Audio,North,Customer_0467,2024,7,25,424.25,10606.28,5432.67,5173.61,10606.28
TXN006287,Laptop,Networking,Central,Customer_0072,2024,7,62,905.75,56156.32,31528.59,24627.73,56156.32
TXN006399,Router,Computers,South,Customer_0420,2024,7,20,88.5,1770.1,997.19,772.9,1770.1
TXN006512,Tablet,Storage,West,Customer_0047,2024,7,4,362.83,1451.33,755.0,696.33,1451.33
TXN006570,Scanner,Computers,Central,Customer_0479,2024,7,71,135.55,9623.96,6487.15,3136.81,9623.96
TXN006574,Mouse,Storage,East,Customer_0025,2024,7,24,26.04,624.93,361.67,263.26,624.93
TXN006578,Hard Drive,Computers,Central,Customer_0290,2024,7,40,109.76,4390.6,2846.63,1543.96,4390.6
TXN006596,Keyboard,Storage,South,Customer_0312,2024,7,54,54.95,2967.36,1541.31,1426.05,2967.36
TXN006716,Desktop,Electronics,South,Customer_0475,2024,7,86,1025.37,88181.61,53481.1,34700.51,88181.61
TXN007031,Webcam,Networking,East,Customer_0297,2024,7,82,66.19,5427.31,3631.26,1796.05,5427.31
TXN007084,Hard Drive,Audio,East,Customer_0423,2024,7,47,114.28,5371.08,3077.26,2293.82,5371.08
TXN007189,Headphones,Electronics,East,Customer_0206,2024,7,23,116.08,2669.9,1721.81,948.09,2669.9
TXN007240,Router,Storage,Central,Customer_0267,2024,7,21,96.3,2022.37,1137.95,884.42,2022.37
TXN007249,Mouse,Accessories,Central,Customer_0338,2024,7,10,25.45,254.54,149.44,105.1,254.54
TXN007258,Headphones,Networking,South,Customer_0242,2024,7,18,113.12,2036.13,1410.75,625.38,2036.13
TXN007307,Modem,Computers,Central,Customer_0428,2024,7,51,94.45,4817.05,2737.23,2079.82,4817.05
TXN007414,Smartphone,Storage,South,Customer_0427,2024,7,90,703.87,63348.58,40277.36,23071.22,63348.58
TXN007465,Hard Drive,Networking,Central,Customer_0467,2024,7,16,102.5,1640.0,894.86,745.13,1640.0
TXN007547,Hard Drive,Electronics,East,Customer_0320,2024,7,66,110.21,7273.66,4259.79,3013.88,7273.66
TXN007721,Webcam,Storage,West,Customer_0327,2024,7,2,83.3,166.61,104.97,61.64,166.61
TXN007735,Mouse,Computers,South,Customer_0477,2024,7,97,28.54,2768.13,1726.65,1041.47,2768.13
TXN007738,Smartphone,Storage,Central,Customer_0300,2024,7,75,612.32,45924.01,31063.87,14860.14,45924.01
TXN007744,Printer,Storage,North,Customer_0409,2024,7,14,172.39,2413.47,1360.14,1053.33,2413.47
TXN007782,Modem,Storage,North,Customer_0102,2024,7,21,90.14,1892.92,1258.97,633.95,1892.92
TXN007803,Mouse,Storage,South,Customer_0070,2024,7,65,25.75,1673.73,988.95,684.77,1673.73
TXN007893,Keyboard,Storage,East,Customer_0105,2024,7,13,50.51,656.65,408.5,248.15,656.65
TXN007989,Router,Computers,South,Customer_0331,2024,7,53,119.03,6308.75,3524.79,2783.96,6308.75
TXN008078,Scanner,Computers,East,Customer_0458,2024,7,80,143.84,11507.08,7382.62,4124.46,11507.08
TXN008082,Speakers,Electronics,North,Customer_0471,2024,7,26,162.15,4215.83,2853.26,1362.57,4215.83
TXN008096,Tablet,Storage,South,Customer_0061,2024,7,54,466.03,25165.55,14214.39,10951.16,25165.55
TXN008130,Speakers,Networking,North,Customer_0082,2024,7,6,132.32,793.92,452.97,340.94,793.92
TXN008149,Printer,Accessories,East,Customer_0035,2024,7,23,237.62,5465.23,3514.81,1950.43,5465.23
TXN008201,Monitor,Computers,West,Customer_0145,2024,7,17,300.16,5102.8,3262.87,1839.94,5102.8
TXN008217,Tablet,Accessories,Central,Customer_0469,2024,7,84,373.34,31360.93,17593.01,13767.92,31360.93
TXN008220,Tablet,Computers,East,Customer_0344,2024,7,50,347.7,17385.18,11118.4,6266.78,17385.18
TXN008237,Keyboard,Computers,South,Customer_0180,2024,7,3,41.59,124.78,76.27,48.52,124.78
TXN008254,Smartphone,Storage,South,Customer_0456,2024,7,34,613.26,20850.87,13087.39,7763.48,20850.87
TXN008408,Laptop,Accessories,East,Customer_0423,2024,7,7,705.94,4941.58,2829.73,2111.85,4941.58
TXN008421,Mouse,Accessories,Central,Customer_0103,2024,7,63,31.49,1983.96,1269.22,714.73,1983.96
TXN008423,Desktop,Networking,North,Customer_0353,2024,7,25,955.82,23895.39,13487.22,10408.17,23895.39
TXN008428,Laptop,Audio,West,Customer_0470,2024,7,25,733.38,18334.52,10279.66,8054.86,18334.52
TXN008496,Hard Drive,Computers,North,Customer_0339,2024,7,87,122.72,10676.7,6157.54,4519.16,10676.7
TXN008503,Smartphone,Electronics,West,Customer_0382,2024,7,81,661.25,53561.39,37253.82,16307.57,53561.39
TXN008523,Modem,Accessories,East,Customer_0399,2024,7,75,85.55,6416.56,3324.79,3091.77,6416.56
TXN008566,Laptop,Storage,East,Customer_0132,2024,7,10,689.91,6899.11,4201.01,2698.1,6899.11
TXN008613,Hard Drive,Accessories,Central,Customer_0288,2024,7,44,113.12,4977.25,2695.81,2281.44,4977.25
TXN008633,Headphones,Networking,South,Customer_0326,2024,7,23,96.85,2227.57,1536.32,691.25,2227.57
TXN008731,Monitor,Audio,Central,Customer_0199,2024,7,38,295.18,11216.68,7346.18,3870.5,11216.68
TXN008838,Router,Electronics,East,Customer_0480,2024,7,22,88.98,1957.54,1085.27,872.28,1957.54
TXN008844,Monitor,Computers,Central,Customer_0105,2024,7,29,245.51,7119.89,4418.97,2700.92,7119.89
TXN008868,Mouse,Computers,East,Customer_0498,2024,7,97,35.51,3444.79,2170.9,1273.9,3444.79
TXN008879,Monitor,Computers,East,Customer_0007,2024,7,81,265.21,21481.88,13839.28,7642.6,21481.88
TXN009039,Mouse,Audio,South,Customer_0316,2024,7,48,25.59,1228.54,680.33,548.21,1228.54
TXN009040,Mouse,Networking,West,Customer_0216,2024,7,43,33.86,1455.87,830.79,625.08,1455.87
TXN009088,Router,Networking,South,Customer_0368,2024,7,18,97.08,1747.51,985.39,762.12,1747.51
TXN009186,Printer,Storage,South,Customer_0317,2024,7,17,214.74,3650.5,2231.54,1418.97,3650.5
TXN009242,Headphones,Storage,East,Customer_0370,2024,7,11,89.09,980.0,540.71,439.29,980.0
TXN009300,Keyboard,Electronics,East,Customer_0060,2024,7,8,41.75,333.96,214.99,118.97,333.96
TXN009340,Speakers,Accessories,South,Customer_0419,2024,7,16,174.61,2793.75,1629.83,1163.92,2793.75
TXN009360,Router,Electronics,South,Customer_0042,2024,7,79,113.78,8988.27,5615.19,3373.08,8988.27
TXN009377,Desktop,Networking,East,Customer_0226,2024,7,41,1174.07,48136.87,31488.32,16648.55,48136.87
TXN009428,Scanner,Audio,North,Customer_0215,2024,7,82,127.44,10449.69,7010.21,3439.48,10449.69
TXN009490,Keyboard,Audio,East,Customer_0308,2024,7,34,50.65,1722.18,980.73,741.45,1722.18
TXN009495,Modem,Electronics,North,Customer_0171,2024,7,15,84.48,1267.19,705.65,561.54,1267.19
TXN009635,Scanner,Storage,East,Customer_0030,2024,7,30,126.33,3789.76,2365.46,1424.3,3789.76
TXN009675,Printer,Electronics,Central,Customer_0015,2024,7,28,192.99,5403.82,3096.01,2307.81,5403.82
TXN009726,Keyboard,Computers,North,Customer_0293,2024,7,60,47.61,2856.74,1757.36,1099.38,2856.74
TXN009728,Speakers,Audio,Central,Customer_0005,2024,7,18,123.01,2214.18,1479.71,734.48,2214.18
TXN009747,Mouse,Networking,East,Customer_0373,2024,7,83,24.95,2071.1,1375.06,696.05,2071.1
TXN009766,Smartphone,Storage,West,Customer_0450,2024,7,30,508.7,15261.01,9015.64,6245.37,15261.01
TXN009773,Keyboard,Computers,West,Customer_0243,2024,7,36,42.67,1536.27,953.86,582.41,1536.27
TXN009780,Speakers,Storage,Central,Customer_0213,2024,7,29,171.54,4974.57,2937.79,2036.78,4974.57
TXN009825,Webcam,Audio,South,Customer_0403,2024,7,95,66.27,6296.0,3321.46,2974.54,6296.0
TXN009892,Scanner,Computers,North,Customer_0048,2024,7,4,174.66,698.65,395.7,302.95,698.65
TXN009905,Desktop,Electronics,West,Customer_0479,2024,7,5,928.95,4644.76,3035.12,1609.65,4644.76
TXN009998,Headphones,Computers,South,Customer_0475,2024,7,28,116.48,3261.38,1725.72,1535.66,3261.38
TXN000155,Hard Drive,Electronics,North,Customer_0465,2024,8,27,118.44,3197.78,2193.56,1004.21,3197.78
TXN000190,Desktop,Accessories,Central,Customer_0453,2024,8,77,1049.68,80825.63,53861.62,26964.01,80825.63
TXN000259,Laptop,Computers,South,Customer_0299,2024,8,77,909.76,70051.55,35276.17,34775.39,70051.55
TXN000264,Hard Drive,Audio,Central,Customer_0469,2024,8,50,129.72,6486.15,4192.92,2293.23,6486.15
TXN000266,Webcam,Computers,North,Customer_0349,2024,8,38,81.83,3109.64,1755.72,1353.92,3109.64
TXN000340,Speakers,Electronics,South,Customer_0376,2024,8,63,178.59,11250.96,7469.92,3781.04,11250.96
TXN000385,Hard Drive,Computers,South,Customer_0446,2024,8,72,139.61,10052.18,5512.75,4539.43,10052.18
TXN000456,Router,Electronics,South,Customer_0291,2024,8,14,88.43,1237.99,806.87,431.12,1237.99
TXN000459,Laptop,Networking,East,Customer_0416,2024,8,54,731.72,39512.65,23846.87,15665.78,39512.65
TXN000634,Laptop,Accessories,East,Customer_0490,2024,8,17,888.13,15098.15,7690.04,7408.11,15098.15
TXN000656,Router,Accessories,South,Customer_0207,2024,8,26,117.1,3044.5,1530.44,1514.06,3044.5
TXN000699,Hard Drive,Storage,Central,Customer_0300,2024,8,87,118.43,10303.36,6249.95,4053.41,10303.36
TXN000722,Desktop,Computers,West,Customer_0355,2024,8,12,808.98,9707.73,5635.93,4071.8,9707.73
TXN000854,Hard Drive,Accessories,North,Customer_0012,2024,8,19,103.44,1965.33,1274.07,691.26,1965.33
TXN000912,Scanner,Storage,East,Customer_0454,2024,8,97,127.58,12375.31,6453.95,5921.36,12375.31
TXN000918,Smartphone,Storage,Central,Customer_0098,2024,8,98,630.22,61761.8,36697.03,25064.77,61761.8
TXN000933,Router,Electronics,East,Customer_0003,2024,8,15,81.77,1226.61,724.56,502.04,1226.61
TXN000940,Desktop,Electronics,South,Customer_0125,2024,8,39,1074.98,41924.16,25128.4,16795.76,41924.16
TXN000960,Tablet,Audio,West,Customer_0185,2024,8,52,392.3,20399.65,12590.52,7809.13,20399.65
TXN001019,Keyboard,Electronics,South,Customer_0286,2024,8,43,57.39,2467.59,1433.75,1033.84,2467.59
TXN001101,Desktop,Storage,North,Customer_0394,2024,8,13,1170.44,15215.69,9163.95,6051.75,15215.69
TXN001128,Mouse,Audio,West,Customer_0170,2024,8,1,28.38,28.38,15.95,12.43,28.38
TXN001226,Monitor,Audio,South,Customer_0218,2024,8,6,289.99,1739.97,1205.24,534.72,1739.97
TXN001274,Laptop,Accessories,South,Customer_0019,2024,8,33,752.17,24821.58,16687.66,8133.93,24821.58
TXN001335,Scanner,Electronics,West,Customer_0078,2024,8,91,164.72,14989.81,10386.65,4603.16,14989.81
TXN001349,Laptop,Storage,East,Customer_0407,2024,8,33,868.33,28655.05,19196.92,9458.13,28655.05
TXN001351,Printer,Storage,West,Customer_0049,2024,8,74,208.98,15464.29,9966.68,5497.61,15464.29
TXN001359,Monitor,Electronics,North,Customer_0411,2024,8,84,311.67,26180.32,16411.59,9768.73,26180.32
TXN001386,Smartphone,Computers,North,Customer_0420,2024,8,29,485.33,14074.52,9160.19,4914.34,14074.52
TXN001471,Tablet,Storage,East,Customer_0315,2024,8,46,395.0,18170.18,12645.52,5524.65,18170.18
TXN001474,Modem,Storage,West,Customer_0485,2024,8,62,90.56,5614.95,3749.3,1865.65,5614.95
TXN001541,Scanner,Accessories,Central,Customer_0290,2024,8,21,168.72,3543.1,1819.77,1723.33,3543.1
TXN001560,Printer,Networking,Central,Customer_0083,2024,8,45,233.0,10485.01,5741.42,4743.6,10485.01
TXN001565,Webcam,Computers,West,Customer_0156,2024,8,33,72.43,2390.23,1495.78,894.44,2390.23
TXN001579,Hard Drive,Electronics,North,Customer_0049,2024,8,95,97.44,9257.18,6447.74,2809.45,9257.18
TXN001639,Router,Storage,East,Customer_0455,2024,8,15,96.98,1454.72,786.09,668.63,1454.72
TXN001658,Router,Computers,South,Customer_0392,2024,8,98,118.7,11632.26,7267.46,4364.8,11632.26
TXN001782,Desktop,Computers,West,Customer_0065,2024,8,11,969.24,10661.6,6547.72,4113.88,10661.6
TXN001824,Mouse,Networking,Central,Customer_0110,2024,8,20,34.88,697.51,365.75,331.76,697.51
TXN001844,Monitor,Computers,West,Customer_0058,2024,8,32,311.99,9983.83,6013.56,3970.27,9983.83
TXN001873,Smartphone,Storage,Central,Customer_0218,2024,8,53,638.53,33842.24,21207.45,12634.8,33842.24
TXN001908,Keyboard,Storage,South,Customer_0392,2024,8,87,48.27,4199.06,2161.88,2037.18,4199.06
